avail.datasets,simple.classes,simple.attributes,simple.numeric,simple.nominal,simple.samples,simple.dimensionality,simple.numeric_rate,simple.nominal_rate,simple.symbols_min,simple.symbols_max,simple.symbols_mean,simple.symbols_sd,simple.symbols_sum,simple.class_prob_min,simple.class_prob_max,simple.class_prob_mean,simple.class_prob_sd,statistical.skewness,statistical.skewness_prep,statistical.kurtosis,statistical.kurtosis_prep,statistical.abs_cor,statistical.cancor_1,statistical.fract_1,inftheo.class_entropy,inftheo.normalized_class_entropy,inftheo.attribute_entropy,inftheo.normalized_attribute_entropy,inftheo.joint_entropy,inftheo.mutual_information,inftheo.equivalent_attributes,inftheo.noise_signal_ratio,modelbased.nodes,modelbased.leaves,modelbased.nodes_per_attribute,modelbased.nodes_per_instance,modelbased.leaf_corrobation,modelbased.level_min,modelbased.level_max,modelbased.level_mean,modelbased.level_sd,modelbased.branch_min,modelbased.branch_max,modelbased.branch_mean,modelbased.branch_sd,modelbased.attribute_min,modelbased.attribute_max,modelbased.attribute_mean,modelbased.attribute_sd,landmarking.naive_bayes,landmarking.stump_min,landmarking.stump_max,landmarking.stump_mean,landmarking.stump_sd,landmarking.stump_min_gain,landmarking.stump_random,landmarking.nn_1,f1,f1v,f2,f3,f4,l1,l2,l3,n1,n2,n3,n4,t1,t2,edges,degree,density,maxComp,closeness,betweenness,clsCoef,hubs,avgPath,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_fun_evals,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_fun_evals,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_level.costs_fun_evals,ela_level.costs_runtime,Class
49_heart-c,2,13,6,7,303,0.042904,0.461538,0.538462,2,4,2.625,0.744024,21,0.455446,0.544554,0.5,0.06301,0.854331,1.258032,4.423601,4.556939,0.143743,0.749812,1.0,0.689172,0.994265,1.009726,0.638819,1.063733,0.069473,9.919943,13.534007,5,6,0.384615,0.016502,0.166667,2,4,3.333333,1.154701,3,4,3.666667,0.516398,0,2,0.384615,0.767948,0.844884,0.544554,0.765677,0.66489,0.076332,0.544554,0.693069,0.755776,0.522,4.053,0.209,0.017,0.059,0.557,0.182,0.134,0.363,0.677,0.251,0.083,1.0,23.308,4905,32.376238,0.107206,165,2.2e-05,100.006601,0.232042,0.617908,2.340429,0.489302305433229,0.576132329712824,0.0064719454701745,0.0079102939290468,1.22224359978014,0.672548511727758,0.49468868323992,3.07113586199681,0.779398549606867,0,0.0400000000008731,1.20342904211599,-0.400915382257869,40.0,0.0,0.0100000000020373,0.0004333333333333,0.0004333333333333,0.0004333333333333,1.0,1.0,1.0,0.0004333333333333,0.0004333333333333,0.0004333333333333,1.0,1.0,1.0,0.0004333333333333,0.0004333333333333,0.0004333333333333,1.0,1.0,1.0,0,243.190000000002,Defaults
50_tic-tac-toe,2,9,0,9,958,0.009395,0.0,1.0,2,3,2.9,0.316228,29,0.346555,0.653445,0.5,0.217004,0.0,0.997124,3.0,2.195485,0.173804,0.966025,1.0,0.645288,0.930954,1.066086,0.970393,1.698325,0.013049,49.450451,80.697486,19,20,2.111111,0.019833,0.05,2,12,6.333333,4.273952,4,7,5.55,0.825578,1,3,2.111111,0.781736,0.69833,0.653445,0.699374,0.658548,0.01531,0.653445,0.653445,0.796451,0.004,0.141,1.0,0.0,0.0,0.693,0.347,0.5,0.517,0.965,0.326,0.43,1.0,106.444,0,0.0,0.0,1,1e-06,0.0,1.0,0.745433,0.0,0.410350092335855,0.58390565343966,0.0090870676130956,0.0093002079602709,1.02345534954182,0.615791180792922,0.416500524406253,4.40895168036538,0.732436750181916,0,0.0300000000006548,,,,,,,,,,,,,,,,,,,,,,,,0,0.75,Tuning
51_heart-h,2,12,5,7,294,0.040816,0.416667,0.583333,2,4,2.625,0.744024,21,0.360544,0.639456,0.5,0.19722,0.760603,2.995527,4.245005,19.089093,0.126547,0.74712,1.0,0.653731,0.943134,0.855279,0.516552,0.919673,0.060695,10.770831,13.091525,5,6,0.416667,0.017007,0.166667,2,2,2.0,0.0,2,6,4.333333,1.632993,0,2,0.416667,0.668558,0.860544,0.639456,0.812925,0.687075,0.068796,0.639456,0.659864,0.751701,0.768,4.574,0.0,0.044,0.133,0.45,0.187,0.202,0.34,0.661,0.241,0.17,0.969,24.5,4861,33.068027,0.11286,188,2.7e-05,107.469388,0.23467,0.62176,2.345546,0.498154117058251,0.57126704693751,0.0062035712334753,0.0071795382409903,1.15732341433407,0.687098920142806,0.501087100898698,350.551432467244,0.795402963549197,0,0.0299999999988358,1.17559822146602,-0.434405508487281,30.0,0.0,0.0100000000020373,0.0111666666666667,0.0111666666666667,0.0111666666666667,1.0,1.0,1.0,0.0111666666666667,0.0111666666666667,0.0111666666666667,1.0,1.0,1.0,0.0111666666666667,0.0111666666666667,0.0111666666666667,1.0,1.0,1.0,0,242.529999999999,Defaults
53_heart-statlog,2,13,13,0,270,0.048148,1.0,0.0,2,2,2.0,0.0,2,0.444444,0.555556,0.5,0.078567,0.966648,0.966648,3.703976,3.703976,0.115723,0.738409,1.0,0.686962,0.991076,1.002562,0.361598,0.686962,0.06795,10.109829,13.754442,6,7,0.461538,0.022222,0.142857,2,4,3.0,1.154701,3,5,4.0,0.816497,0,2,0.461538,0.660225,0.859259,0.555556,0.762963,0.662963,0.074336,0.555556,0.618519,0.755556,0.76,4.594,0.196,0.015,0.093,0.532,0.156,0.124,0.367,0.672,0.244,0.172,1.0,20.769,3933,29.133333,0.108302,150,2.8e-05,90.37037,0.220743,0.618714,2.362595,0.460565237294522,0.576282530225983,0.0067007003450311,0.0075789228259799,1.1310642821985,0.63881786825347,0.465653991495615,2.17348214926453,0.756329442752877,0,0.0100000000002183,1.21255530162333,-0.399876599109667,41.0,0.0,0.0100000000020373,,,,,,,,,,,,,,,,,,,0,0.770000000004075,Tuning
54_vehicle,4,18,18,0,846,0.021277,1.0,0.0,4,4,4.0,0.0,4,0.235225,0.257683,0.25,0.010327,0.834146,0.834146,5.22981,5.22981,0.45422,0.841999,0.469645,1.385647,0.999533,1.755756,0.521414,1.385647,0.17613,7.867195,8.968532,10,11,0.555556,0.01182,0.090909,2,4,3.333333,1.032796,3,7,5.090909,1.445998,0,2,0.555556,0.704792,0.472813,0.299054,0.410165,0.362687,0.037164,0.317967,0.329787,0.6974,0.35,0.525,0.169,0.639,3.846,0.5005,0.25025,0.5,0.452,0.801,0.303,0.375,0.999,47.0,24543,58.021277,0.068664,218,2e-06,203.631206,0.104649,0.795105,2.971336,0.525015982123783,0.414349982832617,0.0127664087538713,0.013108757690817,1.02681638537086,0.697820091335974,0.554279392566669,12.4571699564511,0.848935669330711,0,0.0300000000006548,0.956837972761027,-0.848133379731435,12.0,0.0,0.0199999999967986,,,,,,,0.1754,0.177266666666667,0.193133333333333,0.9894697254607,0.908180876769072,0.917846047635485,0.1949,0.166133333333333,0.1596,1.17315409309791,1.22117794486216,1.04093567251462,0,165.059999999998,Tuning
55_hepatitis,2,19,6,13,155,0.122581,0.315789,0.684211,2,2,2.0,0.0,28,0.206452,0.793548,0.5,0.41514,1.256735,1.407936,6.746277,5.316381,0.155182,0.693476,1.0,0.509217,0.734645,0.678909,0.653635,0.850206,0.042557,11.965523,14.952914,4,5,0.210526,0.025806,0.2,2,2,2.0,0.0,2,5,3.8,1.30384,0,1,0.210526,0.418854,0.851613,0.793548,0.851613,0.803735,0.01891,0.793548,0.793548,0.812903,0.789,5.5,0.0,0.232,0.568,0.459,0.194,0.494,0.284,0.638,0.187,0.071,1.0,8.158,1661,21.432258,0.139171,123,0.000162,68.619355,0.310616,0.581805,2.314008,0.382380338593785,0.53519841918997,0.0038109199336653,0.0040862562055611,1.07224929326471,0.580840345335036,0.393019741876378,1.28634294702395,0.685274968449555,0,0.0500000000010914,,,,,,0.0037,0.0037,0.0037,1.0,1.0,1.0,0.0037,0.0037,0.0037,1.0,1.0,1.0,0.0037,0.0037,0.0037,1.0,1.0,1.0,0,242.12000000001,Defaults
56_vote,2,16,0,16,435,0.036782,0.0,1.0,2,2,2.0,0.0,34,0.386207,0.613793,0.5,0.160928,0.0,1.854946,3.0,7.271194,0.208557,0.927884,1.0,0.667021,0.962308,0.659486,0.951437,1.158353,0.168154,3.966733,2.92192,1,2,0.0625,0.002299,0.5,2,2,2.0,0.0,2,2,2.0,0.0,0,1,0.0625,0.25,0.903448,0.613793,0.956322,0.750862,0.099559,0.613793,0.613793,0.933333,0.055,24.77,1.0,0.0,0.0,0.315,0.044,0.023,0.131,0.393,0.076,0.006,1.0,27.188,0,0.0,0.0,1,5e-06,0.0,1.0,0.745433,0.0,0.478160606461319,0.593892055793859,0.0083307186843278,0.010758332638115,1.29140510510266,0.670754299415447,0.487849495787468,1.67708676439268,0.773553219626172,0,0.0499999999992724,1.34921070806985,-0.0935779989310186,159.0,0.0,0.0100000000020373,,,,,,,,,,,,,,,,,,,0,0.739999999990687,Defaults
59_ionosphere,2,33,33,0,351,0.094017,1.0,0.0,2,2,2.0,0.0,2,0.358974,0.641026,0.5,0.19944,0.485182,0.485182,2.782163,2.782163,0.277007,0.787396,1.0,0.652826,0.941829,1.561869,0.530447,0.652826,0.103646,6.29862,14.069283,5,6,0.151515,0.014245,0.166667,2,2,2.0,0.0,2,6,4.333333,1.632993,0,1,0.151515,0.36411,0.905983,0.649573,0.837607,0.72356,0.043157,0.709402,0.692308,0.868946,0.614,3.728,0.0,0.191,0.994,0.455,0.117,0.151,0.231,0.631,0.131,0.167,0.946,10.636,9310,53.048433,0.151567,225,1.9e-05,105.0,0.26163,0.666693,2.090238,0.442789460542709,0.600296225589774,0.0091136589528479,0.0092815733374377,1.01842447533515,0.600787943615046,0.45905468117654,4.37439784450456,0.742957397385904,0,0.0400000000008731,,,,,,0.0005666666666666,0.0005666666666666,0.0005666666666666,1.0,1.0,1.0,0.0005666666666666,0.0005666666666666,0.0005666666666666,1.0,1.0,1.0,0.0005666666666666,0.0005666666666666,0.0005666666666666,1.0,1.0,1.0,0,245.149999999994,Tuning
60_waveform-5000,3,40,40,0,5000,0.008,1.0,0.0,3,3,3.0,0.0,3,0.3306,0.3384,0.333333,0.004392,0.049835,0.049835,2.890532,2.890532,0.073386,0.694791,0.516974,1.098555,0.999947,2.349993,0.551295,1.098555,0.085911,12.78717,26.353907,8,9,0.2,0.0016,0.111111,2,6,4.0,1.632993,3,5,4.333333,0.707107,0,2,0.2,0.516398,0.8022,0.3384,0.5732,0.422155,0.09517,0.3466,0.3384,0.7348,0.63,0.291,0.001,0.312,2.082,0.668333,0.333333,0.5,0.371,0.95,0.265,0.034,1.0,125.0,1518749,607.4996,0.121524,1692,0.0,560.132,0.160256,0.589699,1.77475,0.510657472234337,0.474418430973137,0.0097085649307069,0.0159502634735623,1.64290640145113,0.65144785617115,0.536979418545468,1.74194196036189,0.781079768132853,0,0.0299999999988358,0.997463543689646,-0.973155700316422,11.0,0.0,0.0199999999967986,,,,,,,,,,,,,,,,,,,0,0.770000000004075,Tuning
61_iris,3,4,4,0,150,0.026667,1.0,0.0,3,3,3.0,0.0,3,0.333333,0.333333,0.333333,0.0,0.30426,0.30426,3.029515,3.029515,0.486321,0.984858,0.816997,1.098612,1.0,1.416684,0.570116,1.098612,0.626413,1.753816,1.261583,2,3,0.5,0.013333,0.333333,2,2,2.0,0.0,2,3,2.666667,0.57735,0,1,0.5,0.57735,0.96,0.526667,0.666667,0.621667,0.066081,0.526667,0.666667,0.953333,16.041,6.848333,0.054,0.573,0.573,0.657333,0.333,0.5,0.1,0.212,0.047,0.03,0.893,37.5,1871,24.946667,0.167427,50,6.6e-05,14.286667,0.219462,0.761778,1.462857,0.490036748557227,0.595707833255092,0.0127701488645386,0.0159403000971489,1.24824700684684,0.592374727282512,0.611970995755995,8.67046496258251,0.812559132695553,0,0.0300000000006548,0.47760940681675,-1.56942283487619,24.0,0.0,0.0,0.0993,0.139433333333333,0.107033333333333,0.712168300262969,0.927748364995329,1.30270943631267,0.140933333333333,0.1165,0.139266666666667,1.20972818311874,1.01196744853997,0.836524652943992,0.243566666666667,0.172733333333333,0.1378,1.41007333076032,1.76753749395259,1.25350749879052,0,249.87000000001,Defaults
6332_cylinder-bands,2,37,18,19,540,0.068519,0.486486,0.513514,2,429,43.45,112.288854,869,0.422222,0.577778,0.5,0.109994,1.652178,13.00314,15.692958,192.999523,0.276148,1.0,1.0,0.680999,0.982474,1.358279,0.52394,1.368563,0.052206,13.044377,25.01752,2,3,0.054054,0.003704,0.333333,2,2,2.0,0.0,2,3,2.666667,0.57735,0,1,0.054054,0.229243,0.942593,0.577778,0.935185,0.613864,0.080944,0.577778,0.935185,0.798148,0.296,3.037,0.0,0.124,0.352,0.697,0.285,0.261,0.424,0.8,0.252,0.208,0.998,14.595,14129,52.32963,0.097087,312,7e-06,321.442593,0.153532,0.774462,3.339022,0.34616339509915,0.519454743052802,0.0020483470177321,0.0030949592340671,1.51095454396868,0.542354639055205,0.478573906197415,24.4361570478469,0.81700777843233,0,0.0399999999990541,,,,,,0.0002333333333333,0.0002333333333333,0.0002333333333333,1.0,1.0,1.0,0.0002333333333333,0.0002333333333333,0.0002333333333333,1.0,1.0,1.0,0.0002333333333333,0.0002333333333333,0.0002333333333333,1.0,1.0,1.0,0,250.970000000001,Tuning
679_rmftsa_sleepdata,4,2,2,0,1024,0.001953,1.0,0.0,4,4,4.0,0.0,4,0.091797,0.394531,0.25,0.125566,0.438369,0.438369,2.481855,2.481855,0.459035,0.275209,0.929021,1.281893,0.92469,2.015424,0.581528,1.281893,0.092962,13.789481,20.680165,6,7,3.0,0.005859,0.142857,2,4,3.0,1.154701,3,5,4.0,0.816497,2,4,3.0,1.414214,0.458008,0.455078,0.46875,0.461914,0.009667,0.46875,0.455078,0.5625,0.067,0.0345,4.279,0.032,0.063,0.5,0.25,0.5,0.659,1.013,0.552,0.666,0.947,512.0,30773,60.103516,0.058752,404,1e-06,482.104492,0.183077,0.77523,3.837592,0.191431499924622,0.253474051786636,0.0002004442224051,0.0022340424354152,11.1454568687913,0.355718960612582,0.411859570096191,40.4892214772278,0.716768147281693,0,0.0599999999994907,-0.0834521326001412,0.597417872013774,130.0,0.0,0.0199999999967986,0.0483666666666667,0.0124333333333333,0.0152,3.89008042895442,3.18201754385965,0.817982456140351,0.0839,0.0740333333333333,0.0638333333333333,1.13327330031517,1.31436031331593,1.1597911227154,0.0839,0.0740333333333333,0.0640666666666667,1.13327330031517,1.30957336108221,1.15556711758585,0,251.869999999995,Tuning
685_visualizing_livestock,5,2,1,1,130,0.015385,0.5,0.5,5,26,15.5,14.849242,31,0.2,0.2,0.2,0.0,2.313199,4.704354,8.667827,23.448763,1.0,0.606171,1.0,1.609438,1.0,1.755331,0.552664,3.238486,0.046595,34.54119,36.672305,9,10,4.5,0.069231,0.1,2,4,3.6,0.894427,3,6,4.8,1.229273,4,5,4.5,0.707107,0.323077,0.2,0.376923,0.288462,0.125104,0.2,0.2,0.0,0.409,0.0,2.323,0.862,1.0,0.52,0.2,0.5,1.0,29.161,1.0,0.646,1.0,65.0,549,8.446154,0.065474,26,7.1e-05,16.730769,0.120355,0.859889,3.224615,0.0177897086540323,0.0740803486471294,0.0001613764177523,0.0008320035541069,5.15566999004447,0.0339776091995073,0.262122647757738,2.33870417932404,0.417800088208625,0,0.0300000000006548,0.866405539220655,0.64278911478904,20.0,0.0,0.0100000000020373,0.0460666666666667,0.0460666666666667,0.0460666666666667,1.0,1.0,1.0,0.2483,0.2483,0.169866666666667,1.0,1.46173469387755,1.46173469387755,0.513066666666667,0.291,0.2772,1.7631156930126,1.85088985088985,1.04978354978355,0,242.389999999999,Tuning
694_diggle_table_a2,9,8,8,0,310,0.025806,1.0,0.0,9,9,9.0,0.0,9,0.058065,0.132258,0.111111,0.028812,0.529363,0.529363,2.380352,2.380352,0.697621,1.0,0.300021,2.163245,0.984535,1.617647,0.559667,2.163245,1.011733,2.138157,0.598886,8,9,1.0,0.025806,0.111111,2,6,4.0,1.632993,3,5,4.333333,0.707107,0,8,1.0,2.828427,0.887097,0.132258,0.26129,0.245161,0.04562,0.132258,0.26129,1.0,68.665,8.536111,0.123,1.0,1.0,0.230889,0.111222,0.5,0.077,0.145,0.0,0.028,0.765,38.75,4905,31.645161,0.102412,41,1.2e-05,1.929032,0.121951,0.943198,1.092683,0.486546225711818,0.461562396051021,0.0109887285844321,0.0255630231607176,2.32629489065123,0.56207005944224,0.66856561365259,15.4418390245442,0.86678867675823,0,0.0299999999988358,0.606557319508158,-1.39944595148711,11.0,0.0,0.0,0.0998333333333333,0.0520666666666667,0.1027,1.91741357234315,0.972086984745213,0.506978253813697,0.194566666666667,0.186566666666667,0.190733333333333,1.04288011434697,1.02009786787836,0.978154491436561,0.219933333333333,0.143666666666667,0.0940333333333333,1.53085846867749,2.33888691953208,1.52782701169798,0,242.789999999994,Tuning
